,variable,Frobenius,Correlation,seed,num_samples,overlap,noise (%),missingness,algorithm
10131,1,5.152718692430314,0.7447284262820281,2.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10132,2,5.519907340614053,0.7019196380522781,3.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10133,3,5.4601895083566925,0.7089148866901813,4.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10134,4,5.460191683115489,0.712682022420139,5.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10135,5,5.234389026762182,0.7343507645685139,6.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10136,6,5.405750296379838,0.7149848378526623,7.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10137,7,5.412960633089545,0.7197293543034026,8.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10138,8,5.553975643390056,0.6990268450833387,9.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10139,9,5.263876671402893,0.73295011738645,10.0,1000,4,30.0,noise-blocks-dependence,Hierarchical approach
10140,0,5.93370883422678,0.6761642233226829,1.0,1000,4,50.0,blocks,Hierarchical approach
10141,1,5.809894888304131,0.687953950901361,2.0,1000,4,50.0,blocks,Hierarchical approach
10142,2,5.514785932691737,0.727603489967243,3.0,1000,4,50.0,blocks,Hierarchical approach
10143,3,5.498456814853949,0.7244827547949716,4.0,1000,4,50.0,blocks,Hierarchical approach
10144,4,5.516516489907745,0.7266927052391461,5.0,1000,4,50.0,blocks,Hierarchical approach
10145,5,5.602487663737999,0.7106600243870613,6.0,1000,4,50.0,blocks,Hierarchical approach
10146,6,5.71593499108267,0.7028800513019634,7.0,1000,4,50.0,blocks,Hierarchical approach
10147,7,5.840113100373876,0.6857891959906054,8.0,1000,4,50.0,blocks,Hierarchical approach
10148,8,5.68333813423217,0.7055325450742482,9.0,1000,4,50.0,blocks,Hierarchical approach
10149,9,5.952575941483945,0.6720105867886575,10.0,1000,4,50.0,blocks,Hierarchical approach
10180,0,4.861504990567151,0.7862639931081251,1.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10181,1,4.805186814294767,0.790567281341791,2.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10182,2,4.73369832456552,0.7957216614975725,3.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10183,3,4.80306102822291,0.7903440748530938,4.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10184,4,4.773906327791625,0.792376285672401,5.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10185,5,5.032952993477995,0.7696257805143347,6.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10186,6,4.72804546625107,0.7989899436638754,7.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10187,7,4.779460282849248,0.793820610783898,8.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10188,8,4.745784698890717,0.7997136868467063,9.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10189,9,4.806759302612842,0.7892885768087365,10.0,1000,4,50.0,noise-blocks-dependence,Hierarchical approach
10250,0,0.2830295559853558,0.9993207092389969,1.0,1000,10,10.0,noise,Hierarchical approach
10251,1,0.2595186215662475,0.9994304307650932,2.0,1000,10,10.0,noise,Hierarchical approach
10252,2,0.2773560609334837,0.999348889282378,3.0,1000,10,10.0,noise,Hierarchical approach
10253,3,0.2788310507122326,0.9993440011380118,4.0,1000,10,10.0,noise,Hierarchical approach
10254,4,0.2672267899972207,0.9994007615948608,5.0,1000,10,10.0,noise,Hierarchical approach
10255,5,0.2685898553212519,0.99939623209938,6.0,1000,10,10.0,noise,Hierarchical approach
10256,6,0.2697029320812829,0.9993839149534632,7.0,1000,10,10.0,noise,Hierarchical approach
10257,7,0.2836957439379474,0.9993203931993656,8.0,1000,10,10.0,noise,Hierarchical approach
10258,8,0.2953394784018445,0.9992615047662272,9.0,1000,10,10.0,noise,Hierarchical approach
10259,9,0.2652158752152684,0.9994065079255484,10.0,1000,10,10.0,noise,Hierarchical approach
10260,0,4.105508090351776,0.8544637513535784,1.0,1000,10,10.0,blocks,Hierarchical approach
10261,1,4.413408678647003,0.8297584430171574,2.0,1000,10,10.0,blocks,Hierarchical approach
10262,2,4.022973856337958,0.8598657934761043,3.0,1000,10,10.0,blocks,Hierarchical approach
10263,3,3.894618848219908,0.8699714411675195,4.0,1000,10,10.0,blocks,Hierarchical approach
10264,4,3.936683690221587,0.8636311007999805,5.0,1000,10,10.0,blocks,Hierarchical approach
10265,5,4.195171499388824,0.8487540297261588,6.0,1000,10,10.0,blocks,Hierarchical approach
10266,6,3.979885419219127,0.8622068451267988,7.0,1000,10,10.0,blocks,Hierarchical approach
10267,7,4.060214943430107,0.8563450555394448,8.0,1000,10,10.0,blocks,Hierarchical approach
10268,8,4.174786392965289,0.8468593412989226,9.0,1000,10,10.0,blocks,Hierarchical approach
10269,9,4.059793675435529,0.8567074765348687,10.0,1000,10,10.0,blocks,Hierarchical approach
10300,0,3.844286416121088,0.8742544535202812,1.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10301,1,4.167052746867382,0.8517957289742969,2.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10302,2,4.157156981268855,0.8539658569077934,3.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10303,3,4.337675248193909,0.8393251118834185,4.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10304,4,4.014670132485683,0.8617128807601587,5.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10305,5,4.04629353225635,0.8573535981542392,6.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10306,6,4.159617003982724,0.8517122982817239,7.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10307,7,4.279855974475412,0.8434872111513204,8.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10308,8,3.992149314393284,0.8637979158435134,9.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10309,9,4.183349474733989,0.8485370930331743,10.0,1000,10,10.0,noise-blocks-dependence,Hierarchical approach
10310,0,0.6046289766371454,0.9970008694408976,1.0,1000,10,30.0,noise,Hierarchical approach
10311,1,0.6469244546625355,0.996558407547609,2.0,1000,10,30.0,noise,Hierarchical approach
10312,2,0.6056839366746082,0.9969485248944452,3.0,1000,10,30.0,noise,Hierarchical approach
10313,3,0.5906678086523587,0.9971084728765944,4.0,1000,10,30.0,noise,Hierarchical approach
10314,4,0.6266557188344558,0.9967312530082948,5.0,1000,10,30.0,noise,Hierarchical approach
10315,5,0.5683032384374019,0.9973362931116536,6.0,1000,10,30.0,noise,Hierarchical approach
10316,6,0.6082919076907741,0.9969476401800296,7.0,1000,10,30.0,noise,Hierarchical approach
10317,7,0.6162769194773149,0.996873315173042,8.0,1000,10,30.0,noise,Hierarchical approach
10318,8,0.6126512309925156,0.9968951393413056,9.0,1000,10,30.0,noise,Hierarchical approach
10319,9,0.5849033270845546,0.997170141280312,10.0,1000,10,30.0,noise,Hierarchical approach
10320,0,5.520085451034902,0.7418001144944343,1.0,1000,10,30.0,blocks,Hierarchical approach
10321,1,5.779158103934386,0.7213076672149534,2.0,1000,10,30.0,blocks,Hierarchical approach
10322,2,5.613692712358116,0.7315324993800174,3.0,1000,10,30.0,blocks,Hierarchical approach
10323,3,6.070455010074924,0.6913403657444612,4.0,1000,10,30.0,blocks,Hierarchical approach
10324,4,6.1482338289021214,0.6894173149781995,5.0,1000,10,30.0,blocks,Hierarchical approach
10325,5,5.888124170627221,0.7056027325096192,6.0,1000,10,30.0,blocks,Hierarchical approach
10326,6,5.6886595742647925,0.7218269038153492,7.0,1000,10,30.0,blocks,Hierarchical approach
10327,7,5.436783009010667,0.7442851026678847,8.0,1000,10,30.0,blocks,Hierarchical approach
10328,8,5.530222914527357,0.7366265953031434,9.0,1000,10,30.0,blocks,Hierarchical approach
10329,9,6.264916522091733,0.6743108554891037,10.0,1000,10,30.0,blocks,Hierarchical approach
10360,0,4.555845827197674,0.8146015226473732,1.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10361,1,4.581117922038131,0.8127992034690927,2.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10362,2,4.464896346286577,0.8244826555168995,3.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10363,3,4.525856689928998,0.8207067935089678,4.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10364,4,4.547187737022418,0.817627229331018,5.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10365,5,4.733795546856224,0.8050212550124413,6.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10366,6,4.791874772044952,0.8005691872196188,7.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10367,7,4.686203724238128,0.8070922181221992,8.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10368,8,4.474382802760303,0.8215618182985482,9.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10369,9,4.925148117116893,0.7872577582393027,10.0,1000,10,30.0,noise-blocks-dependence,Hierarchical approach
10370,0,0.9686001726144394,0.9923497369020956,1.0,1000,10,50.0,noise,Hierarchical approach
10371,1,0.9743101958146296,0.9922441151139794,2.0,1000,10,50.0,noise,Hierarchical approach
10372,2,0.9343901365084548,0.9929486253561256,3.0,1000,10,50.0,noise,Hierarchical approach
10373,3,0.93650278179541,0.992814798186776,4.0,1000,10,50.0,noise,Hierarchical approach
10374,4,1.090557579882063,0.9902668336688444,5.0,1000,10,50.0,noise,Hierarchical approach
10375,5,1.0521457036568964,0.9909314689607696,6.0,1000,10,50.0,noise,Hierarchical approach
10376,6,1.0183410426181163,0.9914940695462506,7.0,1000,10,50.0,noise,Hierarchical approach
10377,7,0.9744638775446164,0.9922502982587472,8.0,1000,10,50.0,noise,Hierarchical approach
10378,8,0.985898030585123,0.9920235487027262,9.0,1000,10,50.0,noise,Hierarchical approach
10379,9,0.9651723980909648,0.9923842925268196,10.0,1000,10,50.0,noise,Hierarchical approach
10380,0,3.612706027978256,0.8853457537679775,1.0,1000,10,50.0,blocks,Hierarchical approach
10381,1,3.8848741083271503,0.8663898353195726,2.0,1000,10,50.0,blocks,Hierarchical approach
10382,2,3.721525741519856,0.8783294947879826,3.0,1000,10,50.0,blocks,Hierarchical approach
10383,3,3.933540878260773,0.8636927632577299,4.0,1000,10,50.0,blocks,Hierarchical approach
10384,4,3.753524657194777,0.8757536111985503,5.0,1000,10,50.0,blocks,Hierarchical approach
10385,5,3.633466863229085,0.8837771599330234,6.0,1000,10,50.0,blocks,Hierarchical approach
10386,6,3.716396699509618,0.8774780850676049,7.0,1000,10,50.0,blocks,Hierarchical approach
10387,7,3.893793073892248,0.8660223578820051,8.0,1000,10,50.0,blocks,Hierarchical approach
10388,8,3.917989425483854,0.8646683533172365,9.0,1000,10,50.0,blocks,Hierarchical approach
10389,9,3.590300585487661,0.88670092016392,10.0,1000,10,50.0,blocks,Hierarchical approach
10420,0,4.589294950367822,0.8119219856142751,1.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10421,1,4.714165506910735,0.8021618945900177,2.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10422,2,4.700793073729206,0.8042771749520977,3.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10423,3,4.825557854657433,0.7988506555103271,4.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10424,4,4.690512573763167,0.8079456140258688,5.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10425,5,4.738611458723288,0.8027946320502554,6.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10426,6,4.990034784958383,0.7795949820492658,7.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10427,7,4.648234054575115,0.8088658383522148,8.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10428,8,5.153038488996421,0.7695878027545622,9.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10429,9,5.099496691876995,0.7704117686438607,10.0,1000,10,50.0,noise-blocks-dependence,Hierarchical approach
10490,0,0.2953564901403026,0.9992850008502516,1.0,1000,20,10.0,noise,Hierarchical approach
10491,1,0.2525921384035774,0.9994724774412678,2.0,1000,20,10.0,noise,Hierarchical approach
10492,2,0.293068910575607,0.9992901030082983,3.0,1000,20,10.0,noise,Hierarchical approach
10493,3,0.2708202731976896,0.9993944463522966,4.0,1000,20,10.0,noise,Hierarchical approach
10494,4,0.2799191427446417,0.9993550024721336,5.0,1000,20,10.0,noise,Hierarchical approach
10495,5,0.2951374076895329,0.9992959834026116,6.0,1000,20,10.0,noise,Hierarchical approach
10496,6,0.2872273497587216,0.9993195554270844,7.0,1000,20,10.0,noise,Hierarchical approach
10497,7,0.2931154198337213,0.9993014353720724,8.0,1000,20,10.0,noise,Hierarchical approach
10498,8,0.276506439562293,0.9993687241204012,9.0,1000,20,10.0,noise,Hierarchical approach
10499,9,0.2979001733687861,0.9992755795825338,10.0,1000,20,10.0,noise,Hierarchical approach
10500,0,3.743132551890896,0.8913632159547783,1.0,1000,20,10.0,blocks,Hierarchical approach
10501,1,3.8515546535815326,0.8829464402538795,2.0,1000,20,10.0,blocks,Hierarchical approach
10502,2,3.7843682487801313,0.8866982569349652,3.0,1000,20,10.0,blocks,Hierarchical approach
10503,3,3.712952380287746,0.8902816500649657,4.0,1000,20,10.0,blocks,Hierarchical approach
10504,4,3.677073041023789,0.8929257213136065,5.0,1000,20,10.0,blocks,Hierarchical approach
10505,5,3.563284068130313,0.8989719209575845,6.0,1000,20,10.0,blocks,Hierarchical approach
10506,6,3.7164457094328527,0.8913520635248487,7.0,1000,20,10.0,blocks,Hierarchical approach
10507,7,3.7061603654953177,0.8916552855497456,8.0,1000,20,10.0,blocks,Hierarchical approach
10508,8,3.625922488477445,0.8953007045622933,9.0,1000,20,10.0,blocks,Hierarchical approach
10509,9,4.096927727971358,0.8724496660526188,10.0,1000,20,10.0,blocks,Hierarchical approach
10540,0,3.144969932247135,0.9186578576209548,1.0,1000,20,10.0,noise-blocks-dependence,Hierarchical approach
10541,1,3.319675361065949,0.910475007669729,2.0,1000,20,10.0,noise-blocks-dependence,Hierarchical approach
10542,2,3.496103080951056,0.901376403361619,3.0,1000,20,10.0,noise-blocks-dependence,Hierarchical approach
10543,3,3.4898887536520857,0.9006503798563993,4.0,1000,20,10.0,noise-blocks-dependence,Hierarchical approach
10544,4,3.4410639159906347,0.9034588887828684,5.0,1000,20,10.0,noise-blocks-dependence,Hierarchical approach
10545,5,3.4675687282409746,0.9025317240172968,6.0,1000,20,10.0,noise-blocks-dependence,Hierarchical approach
