,variable,1-JS Divergence,1-NMSE,site,seed,algorithm
2359,WMS_ImmediateThematicRecall_B_RawScore,4.4089953910031454e-11,-0.0105261588365483,CNSR 1,10,Average
2360,VerbalFluency_Letters,1.2445744435041206e-10,-0.0040309499609774,CNSR 1,10,Average
2361,Rey_BVMT_LongTerm_RawScore,1.2950485128726538e-10,-0.2914876561279451,CNSR 1,10,Average
2362,WCTS_FailureToMaintain_RawScore,4.778399897986674e-11,-0.0074896106460529,CNSR 1,10,Average
2363,CaliforniaVLT_FreeRecall_RawScore,3.2605251831796516e-11,-0.0028557819032952,CNSR 1,10,Average
2364,DigitSymbolCoding,0.0238162823352363,-0.0053177166323481,CNSR 1,10,Average
2365,WMS_ImmediateStoryRecall_A_RawScore,6.511324812663588e-11,-0.0267037973825137,CNSR 1,10,Average
2366,WCTS_PerservativeResponses_RawScore,1.0937883931916303e-10,-0.0084487901007397,CNSR 1,10,Average
2367,ReyOCF_Copy_RawScore,5.3336668415227e-11,-0.0030260743434276,CNSR 1,10,Average
2368,WAIS3_DigitSpanBackwards_RawScore,4.202782566409269e-11,-0.0023949666718476,CNSR 1,10,Average
2369,WCTS_PerservativeError_RawScore,0.1052615125611963,-0.0071337716125232,CNSR 1,10,Average
2370,WASI_MatrixReasoning_RawScore,7.15273396068028e-11,-0.0277382363384308,CNSR 1,10,Average
2371,WAIS3_MCCB_LetterNumberSeeq_RawScore,5.799938307404773e-11,-0.9541581729193358,CNSR 1,10,Average
2372,WCTS_NumberCategories_RawScore,5.119660251295954e-11,-0.0081165390000992,CNSR 1,10,Average
2373,WAIS3_DigitSpan_RawScore,6.505251892718887e-11,-0.0134602840479962,CNSR 1,10,Average
2374,GroovedPegs_NDominant_RawScore,0.0623632727452663,-0.0493109458948353,CNSR 2,10,Average
2375,CVLT_HVLT_Total_RecognitionHits_RawRelative,3.534539327887387e-11,-0.0698566182871771,CNSR 2,10,Average
2376,CVLT_HVLT_Total_Delayedrecall_RawRelative,4.1073588974427366e-11,-0.0124829909422101,CNSR 2,10,Average
2377,DKEFS_ColorWordInterference_Inhibition_RawScore,0.0128861591689927,-0.0086931460244723,CNSR 2,10,Average
2378,DKEFS_ColorWordInterference_Switching_RawScore,0.0610762523521469,-0.0043359158163795,CNSR 2,10,Average
2379,WASI_Vocabulary_RawScore,7.947531521779183e-11,-0.0088556426834003,CNSR 2,10,Average
2380,VF_MCCB_SemnaticVerbalFluency_RawRelative,8.081590952002671e-11,-1.9470160284590343,CNSR 2,10,Average
2381,WASI_Similarities_RawScore,8.29434299021159e-11,-0.021690747012649,CNSR 2,10,Average
2382,WMS_TotalRecall_RawScore,8.290224062790229e-11,-0.0297246843548004,CNSR 2,10,Average
2383,UPSAB_Total_RawScore,1.0239986636406684e-10,-0.0045998140100877,CNSR 2,10,Average
2384,WAIS3_DigitSpanForward_RawScore,3.8672176572163146e-11,-0.0110254956120965,CNSR 2,10,Average
2385,WAIS3_BACS_SymbolCoding_RawRelative,0.064860814192419,-0.0026124094970447,CNSR 2,10,Average
2386,WASI_BlockDesign_RawScore,1.3994205794176648e-10,-0.0080408137264822,CNSR 2,10,Average
2387,MCCB_Mazes_RawScore,5.7959859134371066e-11,-0.0027452712066073,CNSR 2,10,Average
2388,WMS_ImmediateStoryRecall_B_RawScore,5.875522290921252e-11,-0.0264259341630737,CNSR 2,10,Average
2389,GroovedPegs_Dominant_RawScore,0.020849758173154,-0.0402714523567149,CNSR 2,10,Average
2390,WMS_ImmediateThematicRecall_A_RawScore,4.285494181743843e-11,-0.0118012632842539,CNSR 2,10,Average
2391,WMS_ImmediateThematicRecall_B_RawScore,4.305622525180297e-11,-0.0101379288015419,CNSR 2,10,Average
2392,Rey_BVMT_LongTerm_RawScore,6.762845838892417e-11,-0.1797442305780767,CNSR 2,10,Average
2393,Trailmaking_test_part_A,0.0033303613524173,-0.0031090285776174,CNSR 2,10,Average
2394,WMS_ImmediateStoryRecall_A_RawScore,6.149714071312927e-11,-0.0202571542208238,CNSR 2,10,Average
2395,HVLT_Total_RawScore,5.740585784508312e-11,-0.0025311752225942,CNSR 2,10,Average
2396,WAIS3_DigitSpanBackwards_RawScore,4.0123349087650695e-11,-0.00179898585922,CNSR 2,10,Average
2397,WASI_MatrixReasoning_RawScore,6.151579245994299e-11,-0.0202879686441563,CNSR 2,10,Average
2398,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.0368791985247316,-0.3223172655908557,CNSR 2,10,Average
2399,WAIS3_DigitSpan_RawScore,6.121003703896122e-11,-0.0074912642202706,CNSR 2,10,Average
2400,GroovedPegs_NDominant_RawScore,0.3158256533115443,0.3480239740414033,CNSR 1,1,Extra Trees
2401,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0714500633429053,0.3063183934523298,CNSR 1,1,Extra Trees
2402,CaliforniaVLT_Total_RawScore,0.1754056155819081,0.5451930544694454,CNSR 1,1,Extra Trees
2403,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0638131093644209,0.6381731396296355,CNSR 1,1,Extra Trees
2404,DKEFS_ColorWordInterference_Inhibition_RawScore,0.2983506026458145,0.2973373597394406,CNSR 1,1,Extra Trees
2405,DKEFS_ColorWordInterference_Switching_RawScore,0.3420459857066467,0.274787117945605,CNSR 1,1,Extra Trees
2406,WASI_Vocabulary_RawScore,0.1703397162677368,0.3432676044362319,CNSR 1,1,Extra Trees
2407,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.1861079430278466,0.2515822006240744,CNSR 1,1,Extra Trees
2408,WASI_Similarities_RawScore,0.1224559470937688,0.2566465761077582,CNSR 1,1,Extra Trees
2409,WMS_TotalRecall_RawScore,0.1635029162551814,0.9407089152070834,CNSR 1,1,Extra Trees
2410,WAIS3_DigitSpanForward_RawScore,0.0296214401723047,0.6048448279382903,CNSR 1,1,Extra Trees
2411,WAIS3_BACS_SymbolCoding_RawRelative,0.2986845360831545,0.9430440727583252,CNSR 1,1,Extra Trees
2412,WASI_BlockDesign_RawScore,0.2185784568466732,0.2759042503522743,CNSR 1,1,Extra Trees
2413,VerbalFluency_Phonemic_RawScore,0.2218443102677967,0.9110385606610856,CNSR 1,1,Extra Trees
2414,WMS_FreeRecall_RawScore,0.1500424899316252,0.8132412502340187,CNSR 1,1,Extra Trees
2415,WMS_ImmediateStoryRecall_B_RawScore,0.1036800902242031,0.7925278566701446,CNSR 1,1,Extra Trees
2416,GroovedPegs_Dominant_RawScore,0.2921549148392423,0.3610735986332152,CNSR 1,1,Extra Trees
2417,WMS_ImmediateThematicRecall_A_RawScore,0.1702059775944191,0.0772103261420436,CNSR 1,1,Extra Trees
2418,WMS_ImmediateThematicRecall_B_RawScore,0.0678845406575894,0.3388355523172934,CNSR 1,1,Extra Trees
2419,VerbalFluency_Letters,0.230304228139702,0.9132863135437908,CNSR 1,1,Extra Trees
2420,Rey_BVMT_LongTerm_RawScore,0.1888116824122717,0.2312282953802177,CNSR 1,1,Extra Trees
2421,WCTS_FailureToMaintain_RawScore,0.3927336244681152,-0.3565729903901,CNSR 1,1,Extra Trees
2422,CaliforniaVLT_FreeRecall_RawScore,0.6858516980767169,-1.4229334759584895,CNSR 1,1,Extra Trees
2423,DigitSymbolCoding,0.2650056085324976,0.9437961698377736,CNSR 1,1,Extra Trees
2424,WMS_ImmediateStoryRecall_A_RawScore,0.0905328644012785,0.8334251240366145,CNSR 1,1,Extra Trees
2425,WCTS_PerservativeResponses_RawScore,0.2866277719790046,0.930027302066844,CNSR 1,1,Extra Trees
2426,ReyOCF_Copy_RawScore,0.1808020342860784,-2.2216788567807204,CNSR 1,1,Extra Trees
2427,WAIS3_DigitSpanBackwards_RawScore,0.0486691579725862,0.5959890094496392,CNSR 1,1,Extra Trees
2428,WCTS_PerservativeError_RawScore,0.3294156216991122,0.9248884759772648,CNSR 1,1,Extra Trees
2429,WASI_MatrixReasoning_RawScore,0.0809786781464233,0.3402216348489002,CNSR 1,1,Extra Trees
2430,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.081706198887399,0.3243229089075266,CNSR 1,1,Extra Trees
2431,WCTS_NumberCategories_RawScore,0.1394633482764868,0.6088799544028932,CNSR 1,1,Extra Trees
2432,WAIS3_DigitSpan_RawScore,0.0986292861659841,0.7969832489575441,CNSR 1,1,Extra Trees
2433,GroovedPegs_NDominant_RawScore,0.4177584749731698,0.3541452699221831,CNSR 2,1,Extra Trees
2434,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0881179261642727,0.1445785145352708,CNSR 2,1,Extra Trees
2435,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0367688661980437,0.488828945911034,CNSR 2,1,Extra Trees
2436,DKEFS_ColorWordInterference_Inhibition_RawScore,0.3344622728144779,0.3506247093843911,CNSR 2,1,Extra Trees
2437,DKEFS_ColorWordInterference_Switching_RawScore,0.4258539176462333,0.2902928835396914,CNSR 2,1,Extra Trees
2438,WASI_Vocabulary_RawScore,0.1629774425301343,0.2451700661787783,CNSR 2,1,Extra Trees
2439,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.1213633812264181,0.1083816735612991,CNSR 2,1,Extra Trees
2440,WASI_Similarities_RawScore,0.1464719378721626,0.2616677013939652,CNSR 2,1,Extra Trees
2441,WMS_TotalRecall_RawScore,0.1614042750282778,0.9395571892356512,CNSR 2,1,Extra Trees
2442,UPSAB_Total_RawScore,0.195496846069532,-0.8261723343228111,CNSR 2,1,Extra Trees
2443,WAIS3_DigitSpanForward_RawScore,0.0332561932368244,0.5473834647069269,CNSR 2,1,Extra Trees
2444,WAIS3_BACS_SymbolCoding_RawRelative,0.1592075137503807,0.0697606835027561,CNSR 2,1,Extra Trees
2445,WASI_BlockDesign_RawScore,0.2425214640191605,0.3590285899578327,CNSR 2,1,Extra Trees
2446,MCCB_Mazes_RawScore,0.1388461710049787,-1.4531150674821416,CNSR 2,1,Extra Trees
2447,WMS_ImmediateStoryRecall_B_RawScore,0.0707170845221779,0.8159047806866526,CNSR 2,1,Extra Trees
2448,GroovedPegs_Dominant_RawScore,0.3032364447700741,0.3914503445086065,CNSR 2,1,Extra Trees
2449,WMS_ImmediateThematicRecall_A_RawScore,0.0184130448581967,0.5991592500811247,CNSR 2,1,Extra Trees
2450,WMS_ImmediateThematicRecall_B_RawScore,0.0395625103645044,0.3878675227468118,CNSR 2,1,Extra Trees
2451,Rey_BVMT_LongTerm_RawScore,0.0992203992252536,0.2560241507033377,CNSR 2,1,Extra Trees
2452,Trailmaking_test_part_A,0.1839633779885665,-0.42282229020922,CNSR 2,1,Extra Trees
2453,WMS_ImmediateStoryRecall_A_RawScore,0.0938173742773139,0.8173272849319297,CNSR 2,1,Extra Trees
2454,HVLT_Total_RawScore,0.075134333708317,0.3852930871083673,CNSR 2,1,Extra Trees
2455,WAIS3_DigitSpanBackwards_RawScore,0.0246869174318156,0.5707484946251183,CNSR 2,1,Extra Trees
2456,WASI_MatrixReasoning_RawScore,0.1152601786466646,0.2315350852432209,CNSR 2,1,Extra Trees
2457,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.1172180008644444,0.3163114489721156,CNSR 2,1,Extra Trees
2458,WAIS3_DigitSpan_RawScore,0.1161347951216807,0.7738469966734717,CNSR 2,1,Extra Trees
2459,GroovedPegs_NDominant_RawScore,0.3078691750396289,0.3466155397290715,CNSR 1,2,Extra Trees
2460,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0716357485159905,0.2618419510252816,CNSR 1,2,Extra Trees
2461,CaliforniaVLT_Total_RawScore,0.1784987964612754,0.5533128053617051,CNSR 1,2,Extra Trees
2462,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0611207181776956,0.6523421468100934,CNSR 1,2,Extra Trees
2463,DKEFS_ColorWordInterference_Inhibition_RawScore,0.24776472707918,0.3140983637026924,CNSR 1,2,Extra Trees
2464,DKEFS_ColorWordInterference_Switching_RawScore,0.3308904823963552,0.2894668162305891,CNSR 1,2,Extra Trees
2465,WASI_Vocabulary_RawScore,0.1752787293253033,0.350412321033908,CNSR 1,2,Extra Trees
2466,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.1859305043581675,0.2723674715737441,CNSR 1,2,Extra Trees
2467,WASI_Similarities_RawScore,0.1141073311285717,0.2333034385895218,CNSR 1,2,Extra Trees
2468,WMS_TotalRecall_RawScore,0.1770406033240689,0.9393897627597126,CNSR 1,2,Extra Trees
2469,WAIS3_DigitSpanForward_RawScore,0.0292340665861774,0.5987697377060295,CNSR 1,2,Extra Trees
2470,WAIS3_BACS_SymbolCoding_RawRelative,0.2386339873693435,0.9431524854932964,CNSR 1,2,Extra Trees
2471,WASI_BlockDesign_RawScore,0.2079412249331929,0.3146578737767547,CNSR 1,2,Extra Trees
2472,VerbalFluency_Phonemic_RawScore,0.2297873565434541,0.9178594452669208,CNSR 1,2,Extra Trees
2473,WMS_FreeRecall_RawScore,0.1488312471903259,0.8175294789607208,CNSR 1,2,Extra Trees
2474,WMS_ImmediateStoryRecall_B_RawScore,0.1163598916270926,0.8079852109804724,CNSR 1,2,Extra Trees
2475,GroovedPegs_Dominant_RawScore,0.2863069327808462,0.3719196932998314,CNSR 1,2,Extra Trees
2476,WMS_ImmediateThematicRecall_A_RawScore,0.1844746663959752,0.0554429000419319,CNSR 1,2,Extra Trees
2477,WMS_ImmediateThematicRecall_B_RawScore,0.018403969709953,0.3239627712710461,CNSR 1,2,Extra Trees
2478,VerbalFluency_Letters,0.2157773197112389,0.9169909265811236,CNSR 1,2,Extra Trees
2479,Rey_BVMT_LongTerm_RawScore,0.1628600485864436,0.2118536244689866,CNSR 1,2,Extra Trees
2480,WCTS_FailureToMaintain_RawScore,0.4283785820446001,-0.5052370206460253,CNSR 1,2,Extra Trees
2481,CaliforniaVLT_FreeRecall_RawScore,0.688535821758235,-1.454493179126939,CNSR 1,2,Extra Trees
2482,DigitSymbolCoding,0.2331844402656907,0.940718860686107,CNSR 1,2,Extra Trees
2483,WMS_ImmediateStoryRecall_A_RawScore,0.0916346608366721,0.8432881779374496,CNSR 1,2,Extra Trees
2484,WCTS_PerservativeResponses_RawScore,0.308483081395728,0.9301524840863806,CNSR 1,2,Extra Trees
2485,ReyOCF_Copy_RawScore,0.1745942403421023,-1.2235245537579529,CNSR 1,2,Extra Trees
2486,WAIS3_DigitSpanBackwards_RawScore,0.0483552490853804,0.5982128935851253,CNSR 1,2,Extra Trees
2487,WCTS_PerservativeError_RawScore,0.2532437511881199,0.9053734849080328,CNSR 1,2,Extra Trees
2488,WASI_MatrixReasoning_RawScore,0.1231896305922497,0.3182381354424397,CNSR 1,2,Extra Trees
2489,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.0701551406473905,0.3159514219220632,CNSR 1,2,Extra Trees
2490,WCTS_NumberCategories_RawScore,0.0284163320775112,0.6266821462880446,CNSR 1,2,Extra Trees
2491,WAIS3_DigitSpan_RawScore,0.1062799373982844,0.7954112763303237,CNSR 1,2,Extra Trees
2492,GroovedPegs_NDominant_RawScore,0.4342479863879613,0.3509285020953256,CNSR 2,2,Extra Trees
2493,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0406697824584614,0.0955811138793713,CNSR 2,2,Extra Trees
2494,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0133387571765496,0.478225436057739,CNSR 2,2,Extra Trees
2495,DKEFS_ColorWordInterference_Inhibition_RawScore,0.3368626907356411,0.3414118588552637,CNSR 2,2,Extra Trees
2496,DKEFS_ColorWordInterference_Switching_RawScore,0.4384922638481293,0.2940144619793751,CNSR 2,2,Extra Trees
2497,WASI_Vocabulary_RawScore,0.1509096708216701,0.2694171656109031,CNSR 2,2,Extra Trees
2498,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.1116892760456675,0.1029352910093335,CNSR 2,2,Extra Trees
2499,WASI_Similarities_RawScore,0.1214199759070553,0.3115187637504357,CNSR 2,2,Extra Trees
2500,WMS_TotalRecall_RawScore,0.1690465964283748,0.9388253096472634,CNSR 2,2,Extra Trees
2501,UPSAB_Total_RawScore,0.2595944594760677,-0.7046507697830215,CNSR 2,2,Extra Trees
2502,WAIS3_DigitSpanForward_RawScore,0.0545036087215908,0.5318208713722339,CNSR 2,2,Extra Trees
2503,WAIS3_BACS_SymbolCoding_RawRelative,0.1483910631555123,0.0557117316088702,CNSR 2,2,Extra Trees
2504,WASI_BlockDesign_RawScore,0.2387936626948698,0.3299626114796103,CNSR 2,2,Extra Trees
2505,MCCB_Mazes_RawScore,0.2642559035646353,-1.158765891134956,CNSR 2,2,Extra Trees
2506,WMS_ImmediateStoryRecall_B_RawScore,0.106143445044431,0.8093996735385306,CNSR 2,2,Extra Trees
2507,GroovedPegs_Dominant_RawScore,0.3021093421117217,0.3574688238524448,CNSR 2,2,Extra Trees
2508,WMS_ImmediateThematicRecall_A_RawScore,0.0301664788614235,0.5751093041777864,CNSR 2,2,Extra Trees
2509,WMS_ImmediateThematicRecall_B_RawScore,0.0541848932783857,0.3991595589661245,CNSR 2,2,Extra Trees
2510,Rey_BVMT_LongTerm_RawScore,0.0862722479588141,0.2505086708456417,CNSR 2,2,Extra Trees
2511,Trailmaking_test_part_A,0.1528781877587536,-0.4534570113793512,CNSR 2,2,Extra Trees
2512,WMS_ImmediateStoryRecall_A_RawScore,0.0736368714959655,0.8141795933732471,CNSR 2,2,Extra Trees
2513,HVLT_Total_RawScore,0.0681224623968408,0.4163720381559506,CNSR 2,2,Extra Trees
2514,WAIS3_DigitSpanBackwards_RawScore,0.0328596202658139,0.5620106880524816,CNSR 2,2,Extra Trees
2515,WASI_MatrixReasoning_RawScore,0.146180636279941,0.2555807451782906,CNSR 2,2,Extra Trees
2516,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.1170426866544448,0.3340227117777318,CNSR 2,2,Extra Trees
2517,WAIS3_DigitSpan_RawScore,0.078577019074019,0.7647511015348016,CNSR 2,2,Extra Trees
2518,GroovedPegs_NDominant_RawScore,0.3307734803994772,0.3426130807727094,CNSR 1,3,Extra Trees
2519,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0905584373914659,0.3029506871421527,CNSR 1,3,Extra Trees
2520,CaliforniaVLT_Total_RawScore,0.1944635576666326,0.5808927472999881,CNSR 1,3,Extra Trees
2521,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.052158259679366,0.6552876048966798,CNSR 1,3,Extra Trees
2522,DKEFS_ColorWordInterference_Inhibition_RawScore,0.2959425623111924,0.3467357368137146,CNSR 1,3,Extra Trees
2523,DKEFS_ColorWordInterference_Switching_RawScore,0.3340913235247776,0.2888407536178097,CNSR 1,3,Extra Trees
2524,WASI_Vocabulary_RawScore,0.1550462641836145,0.3792561950803131,CNSR 1,3,Extra Trees
2525,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.19483509976826,0.2462944850628172,CNSR 1,3,Extra Trees
2526,WASI_Similarities_RawScore,0.1037218877052004,0.2473614837378385,CNSR 1,3,Extra Trees
2527,WMS_TotalRecall_RawScore,0.1925596761194546,0.9313957964721388,CNSR 1,3,Extra Trees
2528,WAIS3_DigitSpanForward_RawScore,0.0407004047143529,0.5910470499300104,CNSR 1,3,Extra Trees
2529,WAIS3_BACS_SymbolCoding_RawRelative,0.2526428686627817,0.931939235930592,CNSR 1,3,Extra Trees
2530,WASI_BlockDesign_RawScore,0.1937461786167,0.3014744395907934,CNSR 1,3,Extra Trees
2531,VerbalFluency_Phonemic_RawScore,0.1983983985502251,0.9376011866141344,CNSR 1,3,Extra Trees
2532,WMS_FreeRecall_RawScore,0.1745357719410314,0.8162618067762786,CNSR 1,3,Extra Trees
2533,WMS_ImmediateStoryRecall_B_RawScore,0.0907454300030977,0.7972084776190997,CNSR 1,3,Extra Trees
2534,GroovedPegs_Dominant_RawScore,0.3013539945500886,0.3755991537497011,CNSR 1,3,Extra Trees
2535,WMS_ImmediateThematicRecall_A_RawScore,0.1957490709198432,0.0827767593393715,CNSR 1,3,Extra Trees
2536,WMS_ImmediateThematicRecall_B_RawScore,0.0271216860339492,0.3313726998873856,CNSR 1,3,Extra Trees
2537,VerbalFluency_Letters,0.250021915933367,0.9372564182857788,CNSR 1,3,Extra Trees
2538,Rey_BVMT_LongTerm_RawScore,0.1953441701705587,0.2395012199918244,CNSR 1,3,Extra Trees
2539,WCTS_FailureToMaintain_RawScore,0.4070715134483484,-0.3448181442217104,CNSR 1,3,Extra Trees
2540,CaliforniaVLT_FreeRecall_RawScore,0.6750851142735623,-2.791376203747713,CNSR 1,3,Extra Trees
2541,DigitSymbolCoding,0.2656251582246928,0.9388801386732882,CNSR 1,3,Extra Trees
2542,WMS_ImmediateStoryRecall_A_RawScore,0.0898188758999704,0.8279042511519488,CNSR 1,3,Extra Trees
2543,WCTS_PerservativeResponses_RawScore,0.2708657460263871,0.9050780135542106,CNSR 1,3,Extra Trees
2544,ReyOCF_Copy_RawScore,0.1675685845828914,-1.4885026936725203,CNSR 1,3,Extra Trees
2545,WAIS3_DigitSpanBackwards_RawScore,0.052415585436043,0.5997600255661442,CNSR 1,3,Extra Trees
2546,WCTS_PerservativeError_RawScore,0.2457628679696805,0.9230383886609228,CNSR 1,3,Extra Trees
2547,WASI_MatrixReasoning_RawScore,0.1278950206734455,0.3375439334830675,CNSR 1,3,Extra Trees
2548,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.0786782130628738,0.3058161799166867,CNSR 1,3,Extra Trees
2549,WCTS_NumberCategories_RawScore,0.1078011103759362,0.6141921098082752,CNSR 1,3,Extra Trees
2550,WAIS3_DigitSpan_RawScore,0.1252675901364276,0.8001261241321016,CNSR 1,3,Extra Trees
2551,GroovedPegs_NDominant_RawScore,0.4468376015268696,0.3302033277367687,CNSR 2,3,Extra Trees
2552,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0550996320897321,0.1399233132011079,CNSR 2,3,Extra Trees
2553,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0153302039604302,0.4875396812104765,CNSR 2,3,Extra Trees
2554,DKEFS_ColorWordInterference_Inhibition_RawScore,0.3401687200265129,0.352605047809951,CNSR 2,3,Extra Trees
2555,DKEFS_ColorWordInterference_Switching_RawScore,0.4174713886435437,0.2729552791047452,CNSR 2,3,Extra Trees
2556,WASI_Vocabulary_RawScore,0.1623305770140835,0.2375285822288342,CNSR 2,3,Extra Trees
2557,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.1068570986414643,0.100218620502726,CNSR 2,3,Extra Trees
2558,WASI_Similarities_RawScore,0.1574054531541114,0.294029829262558,CNSR 2,3,Extra Trees
2559,WMS_TotalRecall_RawScore,0.1310541926602567,0.9451410286546124,CNSR 2,3,Extra Trees
2560,UPSAB_Total_RawScore,0.1859851798409798,-0.7829552424000472,CNSR 2,3,Extra Trees
2561,WAIS3_DigitSpanForward_RawScore,0.0563311699118269,0.5478707297591434,CNSR 2,3,Extra Trees
2562,WAIS3_BACS_SymbolCoding_RawRelative,0.181072383318093,0.1057856403729765,CNSR 2,3,Extra Trees
2563,WASI_BlockDesign_RawScore,0.231959482904557,0.3457833056984647,CNSR 2,3,Extra Trees
2564,MCCB_Mazes_RawScore,0.1526448521751128,-1.3055222478636272,CNSR 2,3,Extra Trees
2565,WMS_ImmediateStoryRecall_B_RawScore,0.060264170190256,0.7990911702896495,CNSR 2,3,Extra Trees
2566,GroovedPegs_Dominant_RawScore,0.3324312349269005,0.3894200702523683,CNSR 2,3,Extra Trees
2567,WMS_ImmediateThematicRecall_A_RawScore,0.0237468934272903,0.5810826544599971,CNSR 2,3,Extra Trees
2568,WMS_ImmediateThematicRecall_B_RawScore,0.0390261358866546,0.3863484502352164,CNSR 2,3,Extra Trees
2569,Rey_BVMT_LongTerm_RawScore,0.0976369688953788,0.2546699340505524,CNSR 2,3,Extra Trees
2570,Trailmaking_test_part_A,0.159405748334239,-0.3843759017639132,CNSR 2,3,Extra Trees
2571,WMS_ImmediateStoryRecall_A_RawScore,0.0920595702843418,0.8156032024233945,CNSR 2,3,Extra Trees
2572,HVLT_Total_RawScore,0.0874209873515412,0.3293885227754433,CNSR 2,3,Extra Trees
2573,WAIS3_DigitSpanBackwards_RawScore,0.0349539096291751,0.5645551734382106,CNSR 2,3,Extra Trees
2574,WASI_MatrixReasoning_RawScore,0.1324014600055622,0.2813110326387426,CNSR 2,3,Extra Trees
2575,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.1091336508538667,0.3319946356758499,CNSR 2,3,Extra Trees
2576,WAIS3_DigitSpan_RawScore,0.0869901560826162,0.7678826448927356,CNSR 2,3,Extra Trees
2577,GroovedPegs_NDominant_RawScore,0.3153136327623291,0.3256616905021262,CNSR 1,4,Extra Trees
